Date,Ticker,Open,High,Low,Close,Volume
2023-12-18,TCS,3801.4,3827.48,3784.51,3804.53,2747269
2023-12-19,TCS,3764.96,3789.43,3760.25,3779.46,5269202
2023-12-20,TCS,3782.24,3796.11,3758.23,3777.98,1622448
2023-12-21,TCS,3798.8,3822.76,3774.71,3782.22,1655924
2023-12-22,TCS,3837.82,3842.73,3810.97,3831.62,2208795
2023-12-25,TCS,3689.88,3708.76,3689.6,3705.56,1198741
2023-12-26,TCS,3667.56,3680.34,3646.78,3672.9,2515016
2023-12-27,TCS,3687.35,3695.38,3682.28,3685.48,2093067
2023-12-28,TCS,3749.74,3761.04,3733.31,3753.37,3704174
2023-12-29,TCS,3739.14,3768.17,3723.1,3726.71,3610507
2024-01-01,TCS,3635.57,3647.8,3615.54,3624.17,3795359
2024-01-02,TCS,3663.02,3663.74,3658.62,3658.93,1790506
2024-01-03,TCS,3620.55,3627.89,3620.37,3625.14,4570590
2024-01-04,TCS,3553.2,3567.26,3548.47,3561.91,2984332
2024-01-05,TCS,3515.68,3547.3,3502.01,3529.59,5045306
2024-01-08,TCS,3515.6,3530.12,3509.67,3520.71,2915407
2024-01-09,TCS,3486.76,3490.47,3459.72,3489.79,4294300
2024-01-10,TCS,3383.01,3383.78,3370.77,3377.07,4818667
2024-01-11,TCS,3429.09,3436.62,3418.8,3423.68,4604517
2024-01-12,TCS,3475.64,3511.24,3469.31,3490.65,2805328
2024-01-15,TCS,3522.12,3530.65,3521.89,3525.81,3385179
2024-01-16,TCS,3455.99,3467.94,3441.93,3467.02,1469101
2024-01-17,TCS,3445.55,3464.92,3435.7,3457.42,3048872
2024-01-18,TCS,3469.27,3477.27,3455.96,3457.95,1035670
2024-01-19,TCS,3474.03,3508.33,3473.24,3490.02,1701352
2024-01-22,TCS,3523.21,3539.21,3517.42,3526.06,1430774
2024-01-23,TCS,3476.75,3514.0,3471.94,3488.32,3288509
2024-01-24,TCS,3506.73,3532.94,3486.52,3493.48,1996796
2024-01-25,TCS,3520.42,3526.94,3513.23,3518.41,3464536
2024-01-26,TCS,3587.33,3604.12,3586.45,3596.99,2790791
2024-01-29,TCS,3636.2,3648.13,3614.41,3636.11,909967
2024-01-30,TCS,3688.84,3695.21,3666.08,3680.32,5010697
2024-01-31,TCS,3702.76,3721.95,3667.35,3685.87,3616916
2024-02-01,TCS,3755.1,3798.88,3747.26,3765.63,4270956
2024-02-02,TCS,3804.43,3811.97,3783.0,3789.79,4393568
2024-02-05,TCS,3758.34,3795.74,3738.91,3742.09,5035098
2024-02-06,TCS,3838.57,3853.05,3814.84,3822.65,4283573
2024-02-07,TCS,3869.08,3893.52,3861.25,3863.85,3974280
2024-02-08,TCS,3844.19,3852.92,3823.22,3839.21,3177857
2024-02-09,TCS,3808.96,3830.26,3800.94,3812.65,3970001
2024-02-12,TCS,3840.28,3843.25,3821.99,3830.61,4330998
2024-02-13,TCS,3859.49,3890.51,3844.12,3858.28,3322809
2024-02-14,TCS,3877.55,3905.03,3859.17,3870.68,4388783
2024-02-15,TCS,3886.99,3905.54,3858.6,3889.77,4978002
2024-02-16,TCS,4000.47,4022.93,3983.14,3991.23,4207525
2024-02-19,TCS,4070.08,4097.95,4047.35,4056.92,3443665
2024-02-20,TCS,4055.16,4071.1,4049.99,4069.55,5035062
2024-02-21,TCS,4142.19,4160.78,4126.23,4128.45,2948368
2024-02-22,TCS,4067.66,4099.1,4065.8,4066.02,3931297
2024-02-23,TCS,4105.48,4129.4,4084.49,4091.38,3164732
2024-02-26,TCS,4202.1,4215.17,4200.05,4204.99,2006828
2024-02-27,TCS,4187.24,4204.5,4179.58,4192.31,2796067
2024-02-28,TCS,4157.57,4158.31,4124.22,4140.38,2596795
2024-02-29,TCS,4090.9,4103.51,4087.9,4101.1,4141875
2024-03-01,TCS,4049.52,4054.48,4026.31,4035.63,4081970
2024-03-04,TCS,3988.76,4011.17,3984.61,3989.4,1176435
2024-03-05,TCS,3968.84,3982.03,3961.27,3968.28,1801971
2024-03-06,TCS,3879.02,3902.62,3850.87,3886.46,3458493
2024-03-07,TCS,3891.18,3911.83,3887.3,3888.34,1460846
2024-03-08,TCS,3935.42,3947.01,3931.49,3942.31,2042364
2024-03-11,TCS,3872.05,3900.28,3864.67,3889.97,3216777
2024-03-12,TCS,3971.55,4002.63,3969.74,3980.63,4151653
2024-03-13,TCS,3992.44,4028.92,3987.84,4012.25,5295817
2024-03-14,TCS,4095.28,4095.82,4073.83,4075.78,2656020
2024-03-15,TCS,4055.57,4063.54,4026.57,4036.77,5303861
2024-03-18,TCS,4085.57,4113.38,4083.51,4089.86,1973553
2024-03-19,TCS,4033.62,4038.82,4009.81,4024.43,4983343
2024-03-20,TCS,4073.26,4117.22,4068.77,4079.55,5459993
2024-03-21,TCS,4098.1,4125.7,4081.48,4091.1,2977347
2024-03-22,TCS,4138.82,4139.3,4123.85,4126.22,1376248
2024-03-25,TCS,4073.23,4082.84,4047.61,4055.11,5645286
2024-03-26,TCS,3998.04,4003.88,3995.25,4002.03,1552050
2024-03-27,TCS,4050.5,4052.2,4029.55,4039.06,1952634
2024-03-28,TCS,3973.68,4002.49,3970.49,3983.0,4697210
2024-03-29,TCS,4031.45,4034.94,4001.86,4011.78,4433397
2024-04-01,TCS,3912.69,3942.68,3906.36,3931.33,6009572
2024-04-02,TCS,3986.78,4019.63,3980.77,3982.66,3906943
2024-04-03,TCS,3916.92,3934.84,3907.71,3910.68,1609279
2024-04-04,TCS,3951.62,3966.0,3932.31,3944.2,2998853
2024-04-05,TCS,3967.26,3983.15,3956.72,3982.38,3443334
2024-04-08,TCS,3959.25,3962.69,3936.24,3941.96,3299092
2024-04-09,TCS,3964.84,3993.63,3957.79,3977.52,3971282
2024-04-10,TCS,3998.99,4002.36,3978.71,3994.09,4953890
2024-04-11,TCS,3951.94,3976.49,3950.49,3962.93,4887881
2024-04-12,TCS,3896.87,3908.86,3892.41,3904.4,4406863
2024-04-15,TCS,3793.84,3813.52,3790.95,3792.08,2594969
2024-04-16,TCS,3809.82,3817.79,3806.19,3812.98,2521367
2024-04-17,TCS,3712.79,3728.36,3692.72,3725.45,5007048
2024-04-18,TCS,3719.44,3750.77,3715.56,3731.72,1429011
2024-04-19,TCS,3714.89,3722.23,3711.83,3717.93,2476068
2024-04-22,TCS,3766.61,3779.09,3750.6,3756.94,4551019
2024-04-23,TCS,3755.78,3765.35,3733.91,3740.89,1105585
2024-04-24,TCS,3707.9,3735.61,3691.11,3723.38,992195
2024-04-25,TCS,3761.39,3781.41,3742.27,3765.42,2382321
2024-04-26,TCS,3770.21,3817.21,3757.1,3785.34,3298605
2024-04-29,TCS,3785.89,3824.25,3783.65,3804.28,4156120
2024-04-30,TCS,3838.32,3867.13,3823.52,3832.12,2709870
2024-05-01,TCS,3749.63,3767.97,3744.99,3745.79,5110187
2024-05-02,TCS,3776.73,3790.57,3765.33,3789.5,2952540
2024-05-03,TCS,3815.26,3844.84,3811.39,3825.44,4383942
2024-05-06,TCS,3750.53,3778.92,3739.54,3768.48,2806505
2024-05-07,TCS,3768.23,3782.0,3741.44,3755.65,2615589
2024-05-08,TCS,3772.19,3790.78,3753.24,3754.37,4141848
2024-05-09,TCS,3734.08,3753.68,3731.86,3747.74,4335460
2024-05-10,TCS,3757.38,3783.53,3745.03,3767.5,2242098
2024-05-13,TCS,3864.41,3873.47,3839.91,3850.23,5159358
2024-05-14,TCS,3930.88,3965.43,3908.24,3914.19,4552994
2024-05-15,TCS,3835.77,3861.05,3829.87,3838.86,2824316
2024-05-16,TCS,3858.4,3894.71,3857.08,3875.82,3964819
2024-05-17,TCS,3936.62,3972.04,3935.9,3954.84,4868792
2024-05-20,TCS,3981.79,3996.39,3963.85,3978.85,4723038
2024-05-21,TCS,4041.18,4060.62,4033.39,4045.51,1807699
2024-05-22,TCS,4150.86,4175.56,4137.35,4170.52,1376987
2024-05-23,TCS,4239.65,4243.06,4227.26,4236.12,5055402
2024-05-24,TCS,4232.27,4265.41,4231.64,4253.05,4607561
2024-05-27,TCS,4333.75,4344.54,4318.9,4321.33,3519362
2024-05-28,TCS,4323.43,4362.56,4320.49,4331.81,4653099
2024-05-29,TCS,4314.52,4334.46,4300.95,4334.45,3176914
2024-05-30,TCS,4316.55,4328.28,4310.74,4312.74,3839856
2024-05-31,TCS,4411.66,4428.04,4409.34,4416.18,1868946
2024-06-03,TCS,4384.06,4395.76,4351.93,4363.39,5123382
2024-06-04,TCS,4467.93,4484.16,4458.19,4465.96,1013695
2024-06-05,TCS,4490.57,4520.93,4474.98,4500.69,1286996
2024-06-06,TCS,4417.54,4423.77,4393.01,4408.31,3442392
2024-06-07,TCS,4423.67,4434.31,4407.37,4433.8,2310668
2024-06-10,TCS,4314.75,4316.42,4293.65,4297.38,3818985
2024-06-11,TCS,4333.54,4341.67,4331.11,4338.98,2518811
2024-06-12,TCS,4400.27,4406.21,4379.18,4398.08,4584183
2024-06-13,TCS,4340.66,4370.65,4336.11,4360.26,2548713
2024-06-14,TCS,4366.21,4380.46,4355.81,4369.44,5005624
2024-06-17,TCS,4515.5,4530.29,4494.46,4500.54,3092818
2024-06-18,TCS,4481.31,4485.57,4466.28,4467.65,3005148
2024-06-19,TCS,4386.21,4416.26,4376.63,4398.34,2024765
2024-06-20,TCS,4486.0,4511.74,4483.92,4498.32,1528315
2024-06-21,TCS,4648.57,4669.16,4630.79,4633.87,6293674
2024-06-24,TCS,4655.23,4660.5,4624.32,4635.28,2198204
2024-06-25,TCS,4688.27,4736.99,4679.46,4707.32,5658604
2024-06-26,TCS,4801.8,4804.9,4783.81,4804.2,1167092
2024-06-27,TCS,4744.46,4780.65,4737.11,4752.18,4227207
2024-06-28,TCS,4736.38,4750.6,4702.33,4718.89,952511
2024-07-01,TCS,4788.01,4820.54,4785.58,4808.03,5823771
2024-07-02,TCS,4918.09,4943.8,4918.07,4932.34,3449602
2024-07-03,TCS,4987.96,5011.1,4964.7,4975.4,5311120
2024-07-04,TCS,4889.36,4920.89,4876.64,4911.4,2191016
2024-07-05,TCS,5060.88,5070.21,5059.77,5061.26,2020342
2024-07-08,TCS,5019.45,5031.87,5015.57,5022.36,2763332
2024-07-09,TCS,4990.15,5001.97,4989.59,4998.43,3937723
2024-07-10,TCS,5020.12,5036.58,5016.74,5025.42,3692704
2024-07-11,TCS,5146.77,5153.09,5136.32,5145.23,1281736
2024-07-12,TCS,5195.22,5216.87,5195.18,5212.87,5528772
2024-07-15,TCS,5250.5,5255.59,5240.53,5246.72,4894562
2024-07-16,TCS,5300.77,5306.32,5268.25,5284.63,4900530
2024-07-17,TCS,5303.16,5305.02,5285.59,5289.4,3776360
2024-07-18,TCS,5316.74,5342.08,5313.62,5335.21,2823462
2024-07-19,TCS,5119.83,5145.3,5104.64,5137.85,1695049
2024-07-22,TCS,5104.46,5119.06,5078.15,5116.32,2472579
2024-07-23,TCS,5129.01,5151.0,5125.13,5136.15,2846404
2024-07-24,TCS,5044.88,5050.03,5043.93,5049.5,2706208
2024-07-25,TCS,5089.25,5101.42,5074.97,5080.12,3754277
2024-07-26,TCS,5043.37,5082.54,5040.93,5065.83,2356269
2024-07-29,TCS,5178.08,5206.17,5177.48,5202.29,5226514
2024-07-30,TCS,5322.07,5331.02,5310.79,5327.83,5622394
2024-07-31,TCS,5302.49,5314.23,5291.2,5292.06,2327551
2024-08-01,TCS,5265.23,5287.89,5257.76,5281.42,4006680
2024-08-02,TCS,5284.35,5290.47,5266.98,5276.88,3893679
2024-08-05,TCS,5229.98,5250.83,5227.81,5242.57,4229232
2024-08-06,TCS,5279.55,5286.22,5253.97,5259.24,3733470
2024-08-07,TCS,5221.64,5234.02,5196.29,5201.06,5188625
2024-08-08,TCS,5104.5,5117.11,5098.0,5114.87,2643556
2024-08-09,TCS,5150.23,5169.63,5149.39,5164.17,1501025
2024-08-12,TCS,5209.83,5214.57,5209.7,5214.46,1012235
2024-08-13,TCS,5139.85,5184.52,5135.05,5153.22,3276882
2024-08-14,TCS,5233.21,5235.62,5221.51,5224.2,1390518
2024-08-15,TCS,5193.12,5226.31,5157.88,5176.24,4668579
2024-08-16,TCS,5206.23,5211.63,5192.9,5197.23,3038634
2024-08-19,TCS,5279.96,5290.88,5254.95,5262.89,3913316
2024-08-20,TCS,5256.14,5267.16,5253.17,5261.56,4033158
2024-08-21,TCS,5280.68,5303.58,5278.22,5298.89,3637362
2024-08-22,TCS,5271.83,5289.72,5249.46,5259.32,3028200
2024-08-23,TCS,5237.83,5264.02,5230.71,5245.15,4890281
2024-08-26,TCS,5239.25,5250.22,5214.86,5230.29,2986936
2024-08-27,TCS,5161.47,5182.2,5159.86,5173.34,1786341
2024-08-28,TCS,5139.32,5163.06,5134.48,5160.93,1739473
2024-08-29,TCS,5068.53,5073.61,5034.03,5043.69,5621266
2024-08-30,TCS,4990.7,5023.36,4988.95,5007.92,3425047
2024-09-02,TCS,5012.17,5025.25,4982.89,4987.81,3490806
2024-09-03,TCS,4993.64,5010.79,4969.83,4969.92,1936934
2024-09-04,TCS,4967.74,4980.04,4950.12,4953.19,3249627
2024-09-05,TCS,4957.73,4958.7,4931.71,4949.84,2160171
2024-09-06,TCS,4990.69,4991.78,4983.38,4986.81,1935243
2024-09-09,TCS,5072.42,5073.52,5051.14,5053.92,3236652
2024-09-10,TCS,4995.61,5008.4,4990.52,5006.15,3842665
2024-09-11,TCS,4916.25,4935.72,4907.79,4917.84,5483168
2024-09-12,TCS,4848.56,4849.82,4836.93,4842.78,3435816
2024-09-13,TCS,4804.45,4825.51,4799.66,4808.72,4221784
2024-09-16,TCS,4781.13,4790.5,4777.54,4784.6,2774189
2024-09-17,TCS,4722.81,4733.52,4699.32,4730.84,5265416
2024-09-18,TCS,4643.89,4662.33,4633.75,4640.91,5879572
2024-09-19,TCS,4626.58,4635.63,4606.25,4610.42,4412371
2024-09-20,TCS,4610.34,4636.9,4609.71,4624.14,4759288
2024-09-23,TCS,4687.03,4724.31,4662.8,4666.76,1554215
2024-09-24,TCS,4637.81,4641.78,4626.42,4629.06,3293826
2024-09-25,TCS,4616.5,4635.63,4588.78,4601.62,3289424
2024-09-26,TCS,4541.79,4544.07,4514.98,4539.24,2020365
2024-09-27,TCS,4550.92,4558.92,4514.36,4538.23,4904460
2024-09-30,TCS,4460.28,4494.55,4455.32,4481.96,5321696
2024-10-01,TCS,4536.19,4554.46,4510.82,4521.79,4097164
2024-10-02,TCS,4383.12,4419.23,4367.46,4403.37,4555908
2024-10-03,TCS,4397.85,4410.93,4350.69,4380.77,4060518
2024-10-04,TCS,4423.35,4428.08,4395.99,4401.7,3421140
2024-10-07,TCS,4405.87,4423.54,4403.43,4414.96,3846009
2024-10-08,TCS,4584.79,4603.1,4573.89,4598.11,1932912
2024-10-09,TCS,4635.72,4649.72,4613.59,4623.45,4895557
2024-10-10,TCS,4544.23,4558.82,4534.53,4555.48,3798927
2024-10-11,TCS,4566.73,4582.71,4548.99,4550.1,956875
2024-10-14,TCS,4413.98,4453.37,4407.72,4431.58,3104901
2024-10-15,TCS,4410.77,4441.07,4405.83,4427.33,4531274
2024-10-16,TCS,4394.4,4406.95,4344.89,4373.44,1921594
2024-10-17,TCS,4442.73,4444.84,4426.45,4435.02,1919669
2024-10-18,TCS,4414.97,4419.58,4388.45,4399.71,1470819
2024-10-21,TCS,4385.39,4400.98,4382.83,4393.11,1527432
2024-10-22,TCS,4360.19,4380.47,4347.13,4352.51,2878058
2024-10-23,TCS,4472.86,4479.22,4460.67,4468.65,3154446
2024-10-24,TCS,4452.87,4453.46,4429.69,4448.28,4368420
2024-10-25,TCS,4581.75,4603.29,4572.95,4573.4,1615476
2024-10-28,TCS,4634.24,4653.98,4625.17,4630.75,4706488
2024-10-29,TCS,4662.21,4669.74,4643.64,4665.52,4321769
2024-10-30,TCS,4682.06,4724.56,4677.24,4692.57,1120495
2024-10-31,TCS,4734.23,4749.42,4718.31,4721.55,1391052
2024-11-01,TCS,4575.57,4590.5,4557.53,4588.13,3734696
2024-11-04,TCS,4578.91,4627.56,4546.2,4570.12,1486830
2024-11-05,TCS,4617.23,4664.2,4608.78,4629.58,3123613
2024-11-06,TCS,4633.14,4635.86,4627.28,4627.34,3260621
2024-11-07,TCS,4543.16,4544.76,4520.17,4531.96,5552544
2024-11-08,TCS,4516.79,4544.46,4503.06,4529.53,4634552
2024-11-11,TCS,4627.52,4673.52,4622.32,4647.97,2002583
2024-11-12,TCS,4719.42,4761.47,4700.73,4736.9,2999326
2024-11-13,TCS,4738.7,4765.5,4729.48,4733.68,1237269
2024-11-14,TCS,4819.71,4829.04,4800.16,4802.93,4656778
2024-11-15,TCS,4756.05,4786.53,4755.96,4777.79,5092301
2024-11-18,TCS,4669.3,4676.75,4642.68,4658.39,1107025
2024-11-19,TCS,4588.1,4611.44,4574.54,4595.39,3722217
2024-11-20,TCS,4704.56,4723.57,4698.45,4705.57,3682017
2024-11-21,TCS,4707.54,4742.28,4682.4,4687.44,2066074
2024-11-22,TCS,4663.67,4684.39,4648.04,4671.52,3153399
2024-11-25,TCS,4650.11,4664.14,4638.32,4651.72,3710878
2024-11-26,TCS,4764.42,4817.98,4750.07,4787.7,2891923
2024-11-27,TCS,4886.6,4909.31,4883.13,4907.13,5301643
2024-11-28,TCS,5062.22,5086.37,5047.69,5074.47,2105367
2024-11-29,TCS,5039.73,5065.47,5038.95,5063.64,2754682
2024-12-02,TCS,5094.09,5100.96,5068.99,5087.41,3823564
2024-12-03,TCS,4970.57,4976.62,4961.65,4974.23,2652174
2024-12-04,TCS,5089.38,5094.94,5081.03,5086.93,3271168
2024-12-05,TCS,4983.58,5020.07,4976.59,4999.85,3007273
2023-01-02,INFY,1507.01,1524.94,1498.55,1500.02,2984847
2023-01-03,INFY,1492.37,1520.68,1482.73,1497.9,2006646
2023-01-04,INFY,1485.58,1495.06,1483.09,1487.49,3682383
2023-01-05,INFY,1522.32,1538.97,1518.33,1529.57,6263254
2023-01-06,INFY,1504.23,1527.02,1479.31,1508.43,2771659
2023-01-09,INFY,1531.88,1554.42,1524.85,1527.6,2852490
2023-01-10,INFY,1532.17,1547.95,1528.99,1536.76,2175240
2023-01-11,INFY,1561.95,1578.46,1560.78,1568.54,4201162
2023-01-12,INFY,1551.92,1563.62,1541.2,1552.32,4153807
2023-01-13,INFY,1527.13,1543.87,1512.06,1534.65,3783514
2023-01-16,INFY,1555.75,1575.09,1536.09,1562.24,3198855
2023-01-17,INFY,1578.18,1587.35,1567.47,1573.34,1382630
2023-01-18,INFY,1539.53,1556.31,1519.02,1535.36,3714527
2023-01-19,INFY,1528.91,1529.11,1518.34,1522.59,4309036
2023-01-20,INFY,1537.89,1540.58,1527.44,1532.46,2704213
2023-01-23,INFY,1556.43,1558.08,1544.67,1553.58,4563310
2023-01-24,INFY,1530.34,1556.6,1516.07,1537.22,5162823
2023-01-25,INFY,1471.75,1482.99,1466.91,1467.6,1382091
2023-01-26,INFY,1485.46,1505.19,1471.72,1480.35,1000512
2023-01-27,INFY,1456.47,1459.63,1435.18,1452.13,1011170
2023-01-30,INFY,1406.52,1408.93,1398.2,1406.4,2600614
2023-01-31,INFY,1340.88,1381.98,1332.71,1344.47,4830899
2023-02-01,INFY,1367.18,1383.01,1352.93,1362.47,5255075
2023-02-02,INFY,1368.76,1374.07,1353.48,1365.66,5067199
2023-02-03,INFY,1367.66,1386.15,1339.1,1361.12,3001936
2023-02-06,INFY,1387.31,1406.39,1383.75,1392.1,3502334
2023-02-07,INFY,1402.9,1432.1,1401.8,1406.76,4030832
2023-02-08,INFY,1439.86,1469.07,1435.7,1444.02,4931237
2023-02-09,INFY,1416.72,1435.08,1412.57,1412.59,1982807
2023-02-10,INFY,1407.79,1415.17,1392.46,1412.21,4584520
2023-02-13,INFY,1370.56,1382.01,1357.11,1376.53,3560826
2023-02-14,INFY,1378.71,1403.78,1363.26,1371.87,1586582
2023-02-15,INFY,1360.32,1397.35,1346.55,1366.81,3305858
2023-02-16,INFY,1385.6,1392.63,1370.77,1380.97,3425193
2023-02-17,INFY,1380.5,1389.74,1376.87,1382.36,3625947
2023-02-20,INFY,1401.38,1421.3,1388.07,1396.61,2508309
2023-02-21,INFY,1413.58,1428.17,1409.4,1412.81,3905713
2023-02-22,INFY,1468.67,1474.77,1447.79,1462.79,5926335
2023-02-23,INFY,1462.03,1464.62,1455.08,1455.83,1161715
2023-02-24,INFY,1427.44,1444.06,1417.18,1434.48,5403967
2023-02-27,INFY,1434.42,1441.49,1408.0,1440.54,3388779
2023-02-28,INFY,1419.02,1444.33,1413.04,1422.57,4502872
2023-03-01,INFY,1459.58,1460.71,1456.62,1457.11,3899438
2023-03-02,INFY,1456.56,1472.29,1443.71,1450.93,3733106
2023-03-03,INFY,1437.68,1438.7,1434.03,1438.26,5266384
2023-03-06,INFY,1429.38,1441.01,1403.97,1427.85,4331706
2023-03-07,INFY,1440.26,1460.44,1438.46,1444.76,1030777
2023-03-08,INFY,1445.93,1446.32,1438.8,1441.53,4986698
2023-03-09,INFY,1433.87,1443.24,1418.84,1427.2,1955938
2023-03-10,INFY,1462.76,1477.35,1451.79,1466.15,2667495
2023-03-13,INFY,1446.54,1447.08,1437.87,1446.61,5444076
2023-03-14,INFY,1441.85,1458.19,1436.88,1447.84,2284989
2023-03-15,INFY,1464.31,1480.63,1457.68,1463.44,1666993
2023-03-16,INFY,1426.17,1436.54,1411.04,1426.13,4543498
2023-03-17,INFY,1432.43,1441.64,1430.58,1437.54,1178457
2023-03-20,INFY,1413.05,1428.84,1408.52,1413.87,1154424
2023-03-21,INFY,1430.63,1433.05,1413.56,1433.01,3523614
2023-03-22,INFY,1411.81,1419.81,1403.79,1411.5,1467936
2023-03-23,INFY,1428.85,1434.01,1414.85,1427.63,5485916
2023-03-24,INFY,1446.38,1459.14,1437.43,1453.52,4519107
2023-03-27,INFY,1477.96,1492.66,1460.74,1474.11,5337593
2023-03-28,INFY,1483.61,1512.97,1467.09,1480.46,1582241
2023-03-29,INFY,1473.44,1485.43,1457.95,1475.41,3562424
2023-03-30,INFY,1455.73,1465.17,1452.53,1462.27,4393625
2023-03-31,INFY,1501.33,1521.55,1485.3,1497.51,5717444
2023-04-03,INFY,1488.0,1488.24,1479.92,1481.26,2801817
2023-04-04,INFY,1453.5,1485.79,1452.55,1457.29,1615570
2023-04-05,INFY,1470.7,1488.65,1467.37,1473.3,4479855
2023-04-06,INFY,1450.46,1479.71,1447.36,1455.06,3053668
2023-04-07,INFY,1434.61,1440.48,1418.03,1433.51,1682523
2023-04-10,INFY,1396.33,1418.68,1393.69,1401.17,5617453
2023-04-11,INFY,1388.78,1401.64,1388.38,1390.78,4794136
2023-04-12,INFY,1392.07,1401.74,1381.88,1389.33,1018143
2023-04-13,INFY,1395.97,1437.06,1394.19,1395.13,4631123
2023-04-14,INFY,1415.32,1434.72,1413.69,1416.93,2760260
2023-04-17,INFY,1428.18,1452.42,1419.47,1429.32,4040982
2023-04-18,INFY,1426.25,1434.55,1424.64,1425.36,4814631
2023-04-19,INFY,1414.23,1425.06,1406.85,1421.25,2871943
2023-04-20,INFY,1427.26,1444.61,1415.83,1433.3,2417870
2023-04-21,INFY,1468.77,1474.51,1462.32,1463.19,1961915
2023-04-24,INFY,1460.37,1483.43,1458.04,1466.56,2759865
2023-04-25,INFY,1459.01,1485.15,1448.82,1456.0,5346561
2023-04-26,INFY,1439.48,1445.62,1427.58,1433.46,3808436
2023-04-27,INFY,1397.87,1405.23,1395.56,1401.08,2283523
2023-04-28,INFY,1414.67,1418.2,1403.34,1416.5,4641957
2023-05-01,INFY,1431.05,1437.93,1426.56,1430.06,2813492
2023-05-02,INFY,1449.24,1452.06,1434.78,1443.73,1189797
2023-05-03,INFY,1447.54,1449.09,1430.54,1441.17,4320490
2023-05-04,INFY,1477.92,1481.13,1451.01,1474.39,2861609
2023-05-05,INFY,1457.37,1477.97,1448.76,1463.42,1235948
2023-05-08,INFY,1488.89,1495.17,1481.04,1486.38,2931831
2023-05-09,INFY,1484.54,1489.18,1477.27,1485.87,2043655
2023-05-10,INFY,1471.46,1490.95,1461.05,1471.89,3975252
2023-05-11,INFY,1479.63,1492.01,1466.98,1486.33,1202673
2023-05-12,INFY,1491.9,1510.0,1487.09,1496.52,4492855
2023-05-15,INFY,1509.89,1510.46,1496.79,1505.52,4664025
2023-05-16,INFY,1507.21,1517.79,1505.14,1507.9,825769
2023-05-17,INFY,1504.41,1533.9,1494.1,1507.4,1985984
2023-05-18,INFY,1564.74,1582.14,1556.52,1566.56,2471765
2023-05-19,INFY,1602.64,1604.04,1588.61,1596.98,3237401
2023-05-22,INFY,1620.02,1627.68,1610.48,1616.0,4934594
2023-05-23,INFY,1615.66,1657.65,1612.22,1619.35,4128782
2023-05-24,INFY,1639.82,1648.65,1638.68,1646.12,4909274
2023-05-25,INFY,1656.16,1665.17,1654.68,1660.28,2154969
2023-05-26,INFY,1668.43,1674.29,1653.82,1661.44,5027767
2023-05-29,INFY,1655.21,1657.52,1651.76,1653.86,1407168
2023-05-30,INFY,1652.73,1657.54,1636.88,1652.18,4733751
2023-05-31,INFY,1572.41,1599.1,1563.12,1570.9,7196427
2023-06-01,INFY,1574.53,1590.74,1562.81,1576.64,2914620
2023-06-02,INFY,1569.62,1576.77,1549.83,1564.81,2486360
2023-06-05,INFY,1606.01,1631.75,1597.48,1605.64,3946148
2023-06-06,INFY,1600.43,1608.05,1585.88,1606.59,4290717
2023-06-07,INFY,1570.91,1581.68,1567.89,1576.76,2233635
2023-06-08,INFY,1576.52,1590.81,1570.47,1575.94,1497498
2023-06-09,INFY,1556.99,1569.15,1531.53,1550.22,5033423
2023-06-12,INFY,1559.45,1567.94,1559.1,1562.44,1245807
2023-06-13,INFY,1575.97,1587.08,1562.15,1570.17,2603207
2023-06-14,INFY,1599.08,1612.05,1583.4,1594.87,4366405
2023-06-15,INFY,1571.28,1577.52,1560.38,1575.25,1224623
2023-06-16,INFY,1569.24,1581.03,1563.53,1576.55,4926974
2023-06-19,INFY,1536.79,1554.67,1536.35,1542.93,3957814
2023-06-20,INFY,1564.35,1574.96,1551.22,1560.78,3737910
2023-06-21,INFY,1569.5,1605.5,1564.66,1574.23,2631579
2023-06-22,INFY,1585.17,1602.33,1584.71,1587.21,3579801
2023-06-23,INFY,1587.73,1592.83,1587.53,1587.7,4670768
2023-06-26,INFY,1602.32,1605.79,1591.89,1598.72,3001244
2023-06-27,INFY,1634.4,1652.55,1628.49,1640.75,2641745
2023-06-28,INFY,1632.21,1642.13,1630.01,1633.74,1293043
2023-06-29,INFY,1637.58,1680.32,1636.94,1637.82,1114334
2023-06-30,INFY,1610.72,1631.11,1606.34,1610.06,2576917
2023-07-03,INFY,1593.35,1604.76,1573.51,1588.29,1786105
2023-07-04,INFY,1586.0,1617.36,1583.42,1591.22,3714698
2023-07-05,INFY,1625.02,1634.13,1601.11,1620.03,5629833
2023-07-06,INFY,1616.96,1640.48,1605.01,1613.85,3965844
2023-07-07,INFY,1609.12,1630.84,1600.49,1608.22,1559923
2023-07-10,INFY,1601.42,1615.5,1589.52,1598.23,936225
2023-07-11,INFY,1583.67,1587.7,1576.42,1585.06,2590816
2023-07-12,INFY,1587.25,1594.25,1582.77,1593.01,5074973
2023-07-13,INFY,1558.31,1560.27,1554.14,1555.73,3741129
2023-07-14,INFY,1588.78,1605.7,1579.21,1588.39,1553598
2023-07-17,INFY,1574.2,1587.34,1571.09,1572.01,4081507
2023-07-18,INFY,1588.14,1602.81,1572.49,1590.72,4550204
2023-07-19,INFY,1565.5,1580.65,1557.73,1559.16,4608808
2023-07-20,INFY,1577.75,1578.42,1567.65,1576.37,1072651
2023-07-21,INFY,1587.25,1614.54,1574.74,1593.86,2858477
