Date,Ticker,Open,High,Low,Close,Volume,Daily_Return_Pct,SMA_7,SMA_30,RSI_14,BB_Upper,BB_Lower,BB_Mid,Value_Traded_Cr
2024-06-04,RELIANCE,2853.84,2855.97,2841.33,2848.25,2950927,0.9309,2841.62,2786.64,68.69,2897.41,2695.38,2796.4,840.5
2024-06-05,RELIANCE,2919.82,2959.29,2905.76,2924.5,3903134,2.6771,2853.86,2788.01,73.5,2918.97,2686.74,2802.85,1141.47
2024-06-06,RELIANCE,2983.02,2988.92,2975.5,2976.33,4117927,1.7723,2871.74,2791.96,84.24,2951.55,2672.98,2812.26,1225.63
2024-06-07,RELIANCE,3081.43,3097.76,3066.38,3094.88,5133980,3.9831,2906.34,2800.62,87.19,3014.96,2640.25,2827.6,1588.91
2024-06-10,RELIANCE,3047.7,3057.98,3040.1,3053.34,5192614,-1.3422,2934.17,2807.49,77.1,3051.01,2635.63,2843.32,1585.48
2024-06-11,RELIANCE,3103.82,3105.82,3101.77,3102.59,2712287,1.613,2974.55,2818.4,80.06,3093.02,2629.99,2861.51,841.51
2024-06-12,RELIANCE,3122.83,3125.12,3099.2,3113.78,2865122,0.3607,3016.24,2831.98,79.66,3128.95,2632.89,2880.92,892.14
2024-06-13,RELIANCE,3234.07,3250.56,3230.98,3239.94,6784794,4.0517,3072.19,2850.89,82.81,3192.16,2619.45,2905.8,2198.23
2024-06-14,RELIANCE,3198.12,3212.47,3186.58,3194.1,1687454,-1.4148,3110.71,2868.6,79.25,3227.46,2633.31,2930.38,538.99
2024-06-17,RELIANCE,3159.28,3171.07,3143.94,3147.13,5587897,-1.4705,3135.11,2884.21,73.05,3247.51,2655.09,2951.3,1758.58
2024-06-18,RELIANCE,3117.9,3137.87,3100.89,3114.29,2972033,-1.0435,3137.88,2896.29,69.43,3263.17,2670.28,2966.72,925.58
2024-06-19,RELIANCE,2990.37,3025.92,2971.62,2998.38,2626612,-3.7219,3130.03,2903.06,58.93,3262.79,2690.37,2976.58,787.56
2024-06-20,RELIANCE,2956.9,2978.65,2955.75,2971.03,2660985,-0.9122,3111.24,2909.16,59.79,3260.93,2707.09,2984.01,790.59
2024-06-21,RELIANCE,2942.44,2958.99,2929.99,2931.59,1709373,-1.3275,3085.21,2913.94,56.77,3259.5,2715.82,2987.66,501.12
2024-06-24,RELIANCE,2926.33,2972.7,2919.62,2940.41,1649898,0.3009,3042.42,2920.66,55.82,3256.55,2728.93,2992.74,485.14
2024-06-25,RELIANCE,2970.54,2976.37,2957.32,2959.45,2691350,0.6475,3008.9,2928.01,52.38,3254.06,2742.25,2998.15,796.49
2024-06-26,RELIANCE,3062.91,3100.3,3054.5,3062.02,2617977,3.4658,2996.74,2939.22,55.45,3256.47,2760.78,3008.62,801.63
2024-06-27,RELIANCE,3129.46,3129.55,3112.59,3115.78,2152658,1.7557,2996.95,2951.67,51.45,3263.16,2779.81,3021.48,670.72
2024-06-28,RELIANCE,3093.74,3106.32,3076.56,3084.52,1710933,-1.0033,3009.26,2964.41,52.19,3258.21,2811.22,3034.71,527.74
2024-07-01,RELIANCE,3051.07,3052.3,3025.19,3035.95,1418864,-1.5746,3018.53,2974.65,45.31,3245.27,2845.56,3045.41,430.76
2024-07-02,RELIANCE,3059.3,3065.35,3059.09,3063.87,1574236,0.9196,3037.43,2983.25,46.56,3233.22,2879.16,3056.19,482.33
2024-07-03,RELIANCE,3000.82,3014.61,2973.81,2992.82,1940092,-2.319,3044.92,2989.63,31.6,3228.38,2890.84,3059.61,580.63
2024-07-04,RELIANCE,3091.02,3098.4,3090.41,3094.05,5978527,3.3824,3064.14,2998.69,43.12,3230.2,2900.79,3065.5,1849.79
2024-07-05,RELIANCE,3160.75,3165.4,3153.67,3161.39,2433516,2.1764,3078.34,3008.78,50.95,3238.63,2899.01,3068.82,769.33
2024-07-08,RELIANCE,3139.74,3144.57,3120.6,3135.74,2769958,-0.8114,3081.19,3018.68,51.45,3245.15,2900.73,3072.94,868.59
2024-07-09,RELIANCE,3052.81,3062.83,3023.41,3041.44,5687997,-3.0073,3075.04,3025.02,53.0,3242.05,2897.72,3069.88,1729.97
2024-07-10,RELIANCE,3132.49,3147.37,3101.56,3117.4,1052143,2.4975,3086.67,3033.85,59.54,3242.43,2897.7,3070.06,328.0
2024-07-11,RELIANCE,3120.26,3122.88,3109.24,3111.91,1542072,-0.1761,3093.54,3042.29,62.3,3218.04,2909.29,3063.66,479.88
2024-07-12,RELIANCE,3180.36,3194.32,3175.27,3182.98,6042140,2.2838,3120.7,3054.39,65.25,3215.57,2910.64,3063.11,1923.2
2024-07-15,RELIANCE,3091.43,3101.91,3075.62,3093.86,3328340,-2.7999,3120.67,3063.46,57.77,3208.53,2912.36,3060.44,1029.74
2024-07-16,RELIANCE,3068.85,3082.33,3052.63,3061.58,1579545,-1.0434,3106.42,3070.57,49.97,3203.72,2911.9,3057.81,483.59
2024-07-17,RELIANCE,3054.79,3063.21,3049.96,3062.79,3179620,0.0395,3095.99,3075.18,46.43,3204.23,2917.83,3061.03,973.85
2024-07-18,RELIANCE,3054.36,3066.44,3052.89,3066.3,4698056,0.1146,3099.55,3078.18,48.73,3202.59,2929.0,3065.79,1440.56
2024-07-19,RELIANCE,3038.05,3058.76,3021.93,3042.47,1860950,-0.7772,3088.84,3076.43,50.47,3193.43,2949.25,3071.34,566.19
2024-07-22,RELIANCE,3071.14,3084.81,3062.17,3077.69,3710886,1.1576,3083.95,3077.24,50.99,3183.59,2972.81,3078.2,1142.1
2024-07-23,RELIANCE,3013.87,3020.4,3011.18,3020.02,4905740,-1.8738,3060.67,3074.49,51.99,3175.1,2987.35,3081.23,1481.54
2024-07-24,RELIANCE,3005.16,3025.46,2996.25,3013.19,1048634,-0.2262,3049.15,3071.14,43.14,3177.2,2980.38,3078.79,315.97
2024-07-25,RELIANCE,3006.8,3041.48,2985.28,3020.63,1015805,0.2469,3043.3,3063.83,36.71,3174.09,2973.97,3074.03,306.84
2024-07-26,RELIANCE,3034.95,3058.02,3027.76,3049.65,4854434,0.9607,3041.42,3059.01,41.92,3172.8,2971.78,3072.29,1480.43
2024-07-29,RELIANCE,3104.96,3105.12,3087.78,3089.89,4050824,1.3195,3044.79,3057.1,55.06,3174.27,2975.69,3074.98,1251.66
2024-07-30,RELIANCE,3026.68,3048.55,3016.81,3028.87,2612065,-1.9748,3042.85,3054.26,40.46,3174.56,2971.91,3073.23,791.16
2024-07-31,RELIANCE,2943.85,2963.24,2942.54,2947.26,4258969,-2.6944,3024.22,3052.55,34.76,3181.52,2960.39,3070.96,1255.23
2024-08-01,RELIANCE,3022.16,3026.74,3015.97,3016.74,2737036,2.3574,3023.75,3054.08,34.56,3179.65,2954.53,3067.09,825.69
2024-08-02,RELIANCE,3027.2,3044.89,3024.95,3035.75,3473861,0.6302,3026.97,3057.55,43.8,3164.91,2956.71,3060.81,1054.58
2024-08-05,RELIANCE,3009.5,3012.3,2989.52,2996.02,4633584,-1.3087,3023.45,3059.4,43.11,3155.48,2952.17,3053.82,1388.23
2024-08-06,RELIANCE,3090.59,3091.44,3080.08,3081.77,1899821,2.8621,3028.04,3063.48,51.69,3158.06,2953.62,3055.84,585.48
2024-08-07,RELIANCE,3076.44,3097.07,3072.02,3089.12,1640071,0.2385,3027.93,3064.38,52.02,3153.8,2955.05,3054.42,506.64
2024-08-08,RELIANCE,3153.74,3157.4,3142.84,3156.34,2317993,2.176,3046.14,3065.73,59.37,3163.16,2950.13,3056.65,731.64
2024-08-09,RELIANCE,3173.11,3180.41,3147.02,3161.13,2855775,0.1518,3076.7,3068.29,57.23,3156.94,2954.17,3055.55,902.75
2024-08-12,RELIANCE,3296.16,3297.13,3280.58,3281.57,3170929,3.81,3114.53,3076.47,70.44,3207.6,2922.27,3064.94,1040.56
2024-08-13,RELIANCE,3386.83,3417.56,3386.64,3387.93,4262797,3.2411,3164.84,3087.28,75.34,3284.22,2878.3,3081.26,1444.21
2024-08-14,RELIANCE,3377.62,3391.71,3366.71,3373.79,987466,-0.4174,3218.81,3099.98,73.67,3337.88,2855.73,3096.81,333.15
2024-08-15,RELIANCE,3422.91,3436.51,3420.58,3434.35,5402705,1.795,3269.18,3111.32,74.73,3398.9,2831.51,3115.21,1855.48
2024-08-16,RELIANCE,3492.59,3510.74,3465.99,3475.52,2830806,1.1988,3324.38,3121.79,74.76,3460.48,2813.25,3136.86,983.85
2024-08-19,RELIANCE,3553.71,3572.27,3550.84,3563.27,1168603,2.5248,3382.51,3136.04,83.18,3535.02,2787.26,3161.14,416.4
2024-08-20,RELIANCE,3518.48,3541.44,3496.85,3502.97,3361270,-1.6923,3431.34,3151.43,85.44,3582.45,2788.13,3185.29,1177.44
2024-08-21,RELIANCE,3552.87,3571.15,3543.94,3547.56,5574340,1.2729,3469.34,3165.76,84.96,3631.68,2792.33,3212.01,1977.53
2024-08-22,RELIANCE,3620.77,3623.97,3605.43,3616.87,3316358,1.9537,3502.05,3182.6,85.9,3688.12,2795.52,3241.82,1199.48
2024-08-23,RELIANCE,3505.66,3528.02,3504.13,3505.22,6229003,-3.0869,3520.82,3193.34,78.89,3716.07,2813.12,3264.6,2183.4
2024-08-26,RELIANCE,3423.14,3434.61,3422.81,3432.38,4987466,-2.078,3520.54,3204.62,70.19,3731.27,2832.17,3281.72,1711.89
2024-08-27,RELIANCE,3298.96,3314.73,3296.88,3309.67,1165115,-3.5751,3496.85,3212.89,61.21,3729.32,2862.21,3295.76,385.61
2024-08-28,RELIANCE,3285.44,3303.85,3284.15,3294.65,3474095,-0.4538,3458.47,3220.62,57.42,3714.54,2911.72,3313.13,1144.59
2024-08-29,RELIANCE,3328.01,3343.02,3309.19,3338.48,3578407,1.3303,3434.98,3229.69,59.14,3705.63,2952.81,3329.22,1194.64
2024-08-30,RELIANCE,3440.61,3446.43,3425.53,3431.02,5291681,2.7719,3418.33,3242.64,57.93,3701.24,2996.72,3348.98,1815.59
2024-09-02,RELIANCE,3431.48,3439.19,3430.55,3436.63,4515216,0.1635,3392.58,3254.61,52.89,3683.16,3058.87,3371.01,1551.71
2024-09-03,RELIANCE,3524.28,3542.34,3522.68,3539.93,3652371,3.0059,3397.54,3271.94,58.92,3683.09,3104.75,3393.92,1292.91
2024-09-04,RELIANCE,3470.31,3470.36,3443.83,3454.11,3261102,-2.4243,3400.64,3286.64,51.03,3664.0,3160.33,3412.17,1126.42
2024-09-05,RELIANCE,3363.67,3370.22,3338.15,3350.81,3594167,-2.9906,3406.52,3297.64,43.88,3645.58,3198.2,3421.89,1204.34
2024-09-06,RELIANCE,3362.79,3380.65,3339.81,3348.47,2211141,-0.0698,3414.21,3307.6,38.49,3622.28,3240.24,3431.26,740.39
2024-09-09,RELIANCE,3389.4,3403.64,3363.02,3372.71,4674710,0.7239,3419.1,3317.03,42.74,3615.83,3255.81,3435.82,1576.64
2024-09-10,RELIANCE,3360.74,3394.01,3356.47,3371.74,1011761,-0.0288,3410.63,3328.46,39.7,3616.07,3253.95,3435.01,341.14
2024-09-11,RELIANCE,3246.17,3287.85,3239.71,3249.54,6643450,-3.6242,3383.9,3338.54,29.74,3626.46,3231.13,3428.79,2158.82
2024-09-12,RELIANCE,3253.69,3267.7,3227.56,3245.31,856495,-0.1302,3341.81,3346.15,33.73,3633.3,3205.38,3419.34,277.96
2024-09-13,RELIANCE,3177.16,3197.66,3159.0,3170.94,5065751,-2.2916,3301.36,3350.66,33.67,3643.13,3165.1,3404.11,1606.32
2024-09-16,RELIANCE,3199.25,3213.73,3190.06,3210.36,4535234,1.2432,3281.3,3357.81,43.08,3628.1,3144.83,3386.47,1455.97
2024-09-17,RELIANCE,3242.8,3260.35,3222.58,3232.59,2030208,0.6924,3264.74,3362.83,45.72,3617.38,3128.52,3372.95,656.28
2024-09-18,RELIANCE,3170.55,3206.34,3163.84,3179.31,1919602,-1.6482,3237.11,3365.84,39.16,3599.06,3110.01,3354.54,610.3
2024-09-19,RELIANCE,3142.28,3159.1,3128.36,3150.98,4899931,-0.8911,3205.58,3365.66,29.09,3558.71,3103.77,3331.24,1543.96
2024-09-20,RELIANCE,3093.54,3104.93,3089.9,3092.4,2858170,-1.8591,3183.13,3363.37,26.18,3546.37,3074.83,3310.6,883.86
2024-09-23,RELIANCE,3092.71,3101.36,3086.95,3089.84,2350377,-0.0828,3160.92,3356.98,13.81,3541.45,3045.5,3293.47,726.23
2024-09-24,RELIANCE,3146.89,3185.76,3141.77,3144.37,1205325,1.7648,3157.12,3348.86,23.78,3541.78,3028.64,3285.21,379.0
2024-09-25,RELIANCE,3077.38,3098.19,3076.04,3090.0,3382279,-1.7291,3139.93,3339.4,25.92,3545.88,3004.07,3274.98,1045.12
2024-09-26,RELIANCE,3130.87,3136.75,3110.99,3119.1,2480600,0.9417,3123.71,3328.89,29.82,3541.77,2986.25,3264.01,773.72
2024-09-27,RELIANCE,3083.15,3112.57,3075.22,3090.39,4461157,-0.9205,3111.01,3316.05,25.36,3523.39,2970.57,3246.98,1378.67
2024-09-30,RELIANCE,3036.23,3050.27,3018.74,3047.52,3935687,-1.3872,3096.23,3298.86,23.63,3502.5,2952.55,3227.52,1199.41
2024-10-01,RELIANCE,3054.39,3054.62,3029.52,3042.56,4279221,-0.1628,3089.11,3283.52,29.2,3446.91,2958.39,3202.65,1301.98
2024-10-02,RELIANCE,3000.9,3009.59,2970.67,2987.29,5314925,-1.8166,3074.46,3264.84,26.48,3411.31,2947.32,3179.31,1587.72
2024-10-03,RELIANCE,2969.26,2971.05,2948.22,2958.55,2436597,-0.9621,3047.92,3242.9,28.89,3396.91,2922.49,3159.7,720.88
2024-10-04,RELIANCE,2905.27,2919.87,2885.04,2896.31,3096743,-2.1037,3020.25,3222.6,20.13,3384.52,2889.66,3137.09,896.91
2024-10-07,RELIANCE,3006.13,3024.08,2990.56,3001.47,3031650,3.6308,3003.44,3208.24,31.02,3346.46,2890.59,3118.53,909.94
2024-10-08,RELIANCE,3005.81,3008.19,3000.17,3004.28,886290,0.0936,2991.14,3198.06,34.32,3299.61,2900.7,3100.16,266.27
2024-10-09,RELIANCE,2955.31,2967.98,2944.25,2967.57,2743222,-1.2219,2979.72,3187.15,33.82,3280.86,2891.25,3086.06,814.07
2024-10-10,RELIANCE,2977.18,2993.91,2975.03,2979.91,5097785,0.4158,2970.77,3175.2,39.19,3257.83,2887.75,3072.79,1519.09
2024-10-11,RELIANCE,2971.0,2981.44,2967.92,2974.79,1611458,-0.1718,2968.98,3159.99,39.0,3246.91,2879.05,3062.98,479.37
2024-10-14,RELIANCE,2956.75,2977.14,2948.95,2963.87,1783489,-0.3671,2969.74,3144.23,31.17,3225.82,2875.49,3050.66,528.6
2024-10-15,RELIANCE,3004.42,3007.01,2984.62,2997.72,1560191,1.1421,2984.23,3126.16,39.94,3192.94,2884.88,3038.91,467.7
2024-10-16,RELIANCE,3039.65,3065.46,3025.69,3039.78,4929032,1.4031,2989.7,3112.35,41.59,3171.11,2892.76,3031.94,1498.32
2024-10-17,RELIANCE,2999.18,3032.38,2993.56,3011.8,3260044,-0.9205,2990.78,3101.05,41.66,3152.52,2897.43,3024.98,981.86
2024-10-18,RELIANCE,2973.29,3005.83,2971.2,2981.63,3618135,-1.0017,2992.79,3088.82,42.81,3144.25,2894.63,3019.44,1078.79
2024-10-21,RELIANCE,2973.24,2995.31,2950.97,2967.8,4337373,-0.4638,2991.06,3075.32,42.0,3135.56,2891.11,3013.34,1287.25
2024-10-22,RELIANCE,2836.13,2851.34,2828.07,2848.2,5915484,-4.0299,2972.97,3057.87,36.92,3125.58,2871.48,2998.53,1684.85
2024-10-23,RELIANCE,2782.14,2792.18,2762.75,2772.4,6142007,-2.6613,2945.62,3041.97,33.91,3137.84,2827.46,2982.65,1702.81
2024-10-24,RELIANCE,2842.17,2857.91,2826.01,2842.31,1667068,2.5216,2923.42,3028.53,45.39,3122.12,2815.5,2968.81,473.83
2024-10-25,RELIANCE,2928.03,2937.68,2915.69,2928.6,3623732,3.0359,2907.53,3020.46,43.58,3103.74,2817.69,2960.72,1061.25
2024-10-28,RELIANCE,2919.07,2946.46,2910.46,2916.38,4691986,-0.4173,2893.9,3010.66,42.38,3092.37,2815.95,2954.16,1368.36
2024-10-29,RELIANCE,2957.26,2967.43,2947.43,2947.69,2608620,1.0736,2889.05,3001.16,48.26,3081.22,2817.62,2949.42,768.94
2024-10-30,RELIANCE,2960.63,2972.46,2957.83,2965.14,4731241,0.592,2888.67,2994.02,48.72,3079.14,2817.48,2948.31,1402.88
2024-10-31,RELIANCE,3140.63,3172.99,3126.95,3135.05,5432986,5.7303,2929.65,2993.49,60.81,3112.4,2801.87,2957.14,1703.27
2024-11-01,RELIANCE,3201.92,3211.01,3195.58,3199.82,3184072,2.066,2990.71,2997.07,64.84,3158.75,2785.87,2972.31,1018.85
2024-11-04,RELIANCE,3185.98,3204.55,3181.24,3193.42,3018478,-0.2,3040.87,3000.52,62.75,3192.82,2771.0,2981.91,963.93
2024-11-05,RELIANCE,3151.8,3156.29,3139.77,3139.91,985833,-1.6756,3071.06,3000.38,56.43,3211.04,2766.34,2988.69,309.54
2024-11-06,RELIANCE,3060.41,3079.94,3045.87,3051.33,3771323,-2.8211,3090.34,2999.09,52.35,3216.71,2769.05,2992.88,1150.76
2024-11-07,RELIANCE,3068.3,3091.72,3063.39,3063.45,2982165,0.3972,3106.87,2997.23,54.98,3222.97,2771.14,2997.05,913.57
2024-11-08,RELIANCE,3033.53,3034.01,3018.57,3022.93,1710898,-1.3227,3115.13,2994.98,53.25,3225.41,2773.52,2999.46,517.19
2024-11-11,RELIANCE,2958.24,2969.54,2946.31,2947.41,1428791,-2.4982,3088.32,2991.65,56.17,3225.25,2772.03,2998.64,421.12
2024-11-12,RELIANCE,2920.25,2927.15,2913.3,2914.18,5321686,-1.1274,3047.52,2987.37,59.31,3224.2,2764.72,2994.46,1550.84
2024-11-13,RELIANCE,2868.48,2878.65,2855.15,2858.85,5123820,-1.8986,2999.72,2983.08,51.11,3221.79,2749.04,2985.42,1464.82
2024-11-14,RELIANCE,2953.7,2983.9,2945.29,2947.88,3941246,3.1142,2972.29,2982.73,51.29,3218.82,2745.61,2982.22,1161.83
2024-11-15,RELIANCE,3001.34,3003.39,2979.95,2995.94,1271890,1.6303,2964.38,2986.05,55.06,3219.62,2746.25,2982.93,381.05
2024-11-18,RELIANCE,2999.96,3005.44,2990.8,2996.41,2187301,0.0157,2954.8,2985.88,53.23,3221.01,2747.72,2984.36,655.41
2024-11-19,RELIANCE,3086.0,3088.77,3075.27,3078.22,3387627,2.7303,2962.7,2988.35,56.9,3226.94,2764.79,2995.87,1042.79
2024-11-20,RELIANCE,3072.91,3103.65,3065.94,3083.44,4837306,0.1696,2982.13,2992.21,46.06,3219.93,2802.9,3011.42,1491.55
2024-11-21,RELIANCE,3048.48,3063.05,3033.57,3036.91,4252776,-1.509,2999.66,2994.11,37.2,3214.01,2828.29,3021.15,1291.53
2024-11-22,RELIANCE,3133.87,3151.88,3110.53,3122.26,4162186,2.8104,3037.29,2999.02,45.03,3223.57,2838.09,3030.83,1299.54
2024-11-25,RELIANCE,3138.79,3163.49,3135.09,3153.64,4079142,1.005,3066.69,3005.35,50.99,3234.98,2850.41,3042.69,1286.41
2024-11-26,RELIANCE,3106.33,3122.03,3095.17,3096.24,1769691,-1.8201,3081.02,3008.63,53.39,3238.39,2861.85,3050.12,547.94
2024-11-27,RELIANCE,3075.12,3094.63,3070.64,3086.58,3475589,-0.312,3093.9,3010.19,51.75,3240.72,2871.67,3056.19,1072.77
2024-11-28,RELIANCE,3034.21,3057.01,3018.5,3039.22,2845253,-1.5344,3088.33,3011.11,51.22,3232.25,2870.56,3051.4,864.73
2024-11-29,RELIANCE,2972.62,2983.4,2954.13,2965.4,4871479,-2.4289,3071.46,3010.57,51.35,3210.11,2869.25,3039.68,1444.59
2024-12-02,RELIANCE,3005.92,3031.09,2993.98,3016.15,2130814,1.7114,3068.5,3012.18,57.47,3185.27,2876.36,3030.82,642.69
2024-12-03,RELIANCE,3132.48,3143.83,3121.12,3122.55,6183078,3.5277,3068.54,3021.32,67.98,3182.0,2877.9,3029.95,1930.7
2024-12-04,RELIANCE,3055.96,3077.29,3028.51,3045.84,5783194,-2.4566,3053.14,3030.44,56.79,3181.58,2877.77,3029.68,1761.47
2024-12-05,RELIANCE,3078.02,3100.54,3055.48,3077.79,2024018,1.049,3050.5,3038.29,55.81,3183.1,2877.68,3030.39,622.95
2023-01-02,TCS,3525.08,3552.88,3517.93,3537.77,3370348,,,,,,,,1192.35
2023-01-03,TCS,3563.59,3582.41,3555.86,3561.07,3582708,0.6586,,,,,,,1275.83
2023-01-04,TCS,3577.05,3591.11,3573.83,3588.34,5327982,0.7658,,,,,,,1911.86
2023-01-05,TCS,3553.15,3575.1,3551.47,3561.03,2815149,-0.7611,,,,,,,1002.48
2023-01-06,TCS,3439.01,3448.9,3429.06,3448.71,2229552,-3.1541,,,,,,,768.91
2023-01-09,TCS,3495.69,3549.84,3493.87,3506.81,1791876,1.6847,,,,,,,628.38
2023-01-10,TCS,3493.92,3518.95,3460.81,3482.58,4928903,-0.6909,3526.62,,,,,,1716.53
2023-01-11,TCS,3431.29,3454.54,3429.51,3438.66,1630293,-1.2611,3512.46,,,,,,560.6
2023-01-12,TCS,3490.33,3492.92,3461.2,3475.49,1120333,1.0711,3500.23,,,,,,389.37
2023-01-13,TCS,3472.22,3483.8,3441.24,3455.98,4376899,-0.5614,3481.32,,,,,,1512.65
2023-01-16,TCS,3514.74,3521.36,3506.38,3512.24,5149165,1.6279,3474.35,,,,,,1808.51
2023-01-17,TCS,3533.12,3556.78,3529.83,3545.78,908267,0.9549,3488.22,,,,,,322.05
2023-01-18,TCS,3578.72,3586.65,3566.19,3583.22,4641226,1.0559,3499.14,,,,,,1663.05
2023-01-19,TCS,3521.88,3549.75,3506.95,3511.43,5573301,-2.0035,3503.26,,,,,,1957.03
2023-01-20,TCS,3572.0,3585.79,3565.08,3576.74,1180361,1.8599,3522.98,,53.06,,,,422.18
2023-01-23,TCS,3576.85,3596.15,3557.16,3591.68,5082395,0.4177,3539.58,,52.43,,,,1825.43
2023-01-24,TCS,3574.77,3584.35,3571.71,3572.74,1279017,-0.5273,3556.26,,48.74,,,,456.96
2023-01-25,TCS,3593.68,3609.55,3560.9,3581.32,3689411,0.2402,3566.13,,51.69,,,,1321.3
2023-01-26,TCS,3498.36,3503.87,3485.27,3488.04,4024291,-2.6046,3557.88,,53.37,,,,1403.69
2023-01-27,TCS,3498.96,3512.58,3498.74,3510.36,4820709,0.6399,3547.47,,50.32,3626.68,3426.32,3526.5,1692.24
2023-01-30,TCS,3463.41,3476.63,3454.22,3457.44,4717250,-1.5075,3539.76,,47.82,3627.1,3417.86,3522.48,1630.96
2023-01-31,TCS,3379.37,3399.52,3379.26,3388.84,2426421,-1.9841,3512.92,,45.85,3632.53,3395.21,3513.87,822.28
2023-02-01,TCS,3303.82,3330.96,3295.69,3313.16,3070500,-2.2332,3473.13,,37.3,3643.63,3356.6,3500.11,1017.31
2023-02-02,TCS,3382.38,3403.93,3361.54,3369.77,4295410,1.7086,3444.13,,43.63,3642.23,3338.87,3490.55,1447.45
2023-02-03,TCS,3330.58,3342.51,3328.32,3338.94,4270835,-0.9149,3409.51,,36.69,3650.44,3319.68,3485.06,1426.01
2023-02-06,TCS,3409.41,3418.19,3409.23,3417.5,1405039,2.3528,3399.43,,40.78,3648.31,3312.88,3480.6,480.17
2023-02-07,TCS,3374.06,3404.56,3364.31,3390.99,2438470,-0.7757,3382.38,,35.97,3648.44,3303.59,3476.02,826.88
2023-02-08,TCS,3318.33,3335.92,3293.04,3306.08,4700678,-2.504,3360.75,,35.29,3657.35,3281.42,3469.39,1554.08
2023-02-09,TCS,3261.5,3271.48,3245.33,3251.98,3324408,-1.6364,3341.2,,26.36,3669.75,3246.68,3458.21,1081.09
2023-02-10,TCS,3317.88,3347.0,3308.13,3313.66,4532276,1.8967,3341.27,3469.28,31.05,3672.3,3229.89,3451.1,1501.84
2023-02-13,TCS,3315.02,3328.19,3296.72,3306.74,1997183,-0.2088,3332.27,3461.58,31.57,3669.05,3212.59,3440.82,660.42
2023-02-14,TCS,3269.07,3286.15,3264.09,3280.48,1035765,-0.7941,3323.92,3452.22,29.65,3660.88,3194.23,3427.56,339.78
2023-02-15,TCS,3287.81,3292.65,3279.99,3289.18,2541572,0.2652,3305.59,3442.25,34.81,3641.89,3183.81,3412.85,835.97
2023-02-16,TCS,3309.93,3324.56,3302.33,3314.86,1533233,0.7807,3294.71,3434.05,35.14,3631.12,3174.93,3403.02,508.25
2023-02-17,TCS,3358.03,3374.97,3340.32,3371.73,5332456,1.7156,3304.09,3431.48,43.53,3605.94,3179.61,3392.77,1797.96
2023-02-20,TCS,3446.18,3459.75,3441.46,3446.66,5904665,2.2223,3331.9,3429.48,54.33,3579.17,3191.87,3385.52,2035.14
2023-02-21,TCS,3443.39,3456.61,3410.65,3428.96,2947700,-0.5135,3348.37,3427.69,59.49,3552.4,3204.26,3378.33,1010.75
2023-02-22,TCS,3346.81,3373.09,3334.53,3362.27,2487915,-1.9449,3356.31,3425.14,49.4,3512.9,3221.86,3367.38,836.5
2023-02-23,TCS,3335.35,3356.06,3314.59,3342.32,4422289,-0.5933,3365.14,3420.7,50.28,3494.33,3225.86,3360.1,1478.07
2023-02-24,TCS,3346.41,3376.56,3345.55,3356.23,2716627,0.4162,3374.72,3417.38,44.38,3466.49,3238.29,3352.39,911.76
2023-02-27,TCS,3300.23,3326.44,3298.73,3308.89,2007242,-1.4105,3373.87,3410.6,42.74,3449.18,3240.74,3344.96,664.17
2023-02-28,TCS,3275.87,3277.88,3259.27,3262.54,5091227,-1.4008,3358.27,3401.16,45.87,3446.9,3230.4,3338.65,1661.03
2023-03-01,TCS,3279.18,3281.42,3268.75,3280.23,5085344,0.5422,3334.49,3391.06,52.88,3447.85,3226.15,3337.0,1668.11
2023-03-02,TCS,3277.55,3286.96,3265.83,3278.65,4583491,-0.0482,3313.02,3383.3,45.93,3445.1,3219.79,3332.44,1502.77
2023-03-03,TCS,3289.64,3302.57,3276.45,3281.09,1604801,0.0744,3301.42,3373.44,46.99,3444.46,3214.65,3329.55,526.55
2023-03-06,TCS,3233.57,3245.23,3228.06,3244.78,2297826,-1.1066,3287.49,3361.88,45.91,3433.94,3207.9,3320.92,745.59
2023-03-07,TCS,3233.98,3266.68,3230.82,3234.39,2643398,-0.3202,3270.08,3350.6,43.74,3427.36,3198.82,3313.09,854.98
2023-03-08,TCS,3188.43,3203.81,3179.58,3190.66,5584075,-1.352,3253.19,3337.58,36.38,3434.05,3180.58,3307.32,1781.69
2023-03-09,TCS,3237.49,3260.91,3232.55,3234.36,1241032,1.3696,3249.17,3329.12,34.49,3435.02,3177.84,3306.43,401.39
2023-03-10,TCS,3302.21,3324.76,3272.77,3285.8,2778646,1.5904,3249.96,3321.64,30.81,3433.9,3176.18,3305.04,913.01
2023-03-13,TCS,3205.46,3210.41,3190.99,3196.85,3217791,-2.7071,3238.28,3312.95,26.34,3437.18,3161.92,3299.55,1028.68
2023-03-14,TCS,3150.16,3156.56,3146.04,3153.38,5400948,-1.3598,3220.03,3305.1,27.65,3445.49,3140.9,3293.19,1703.12
2023-03-15,TCS,3094.25,3103.67,3081.58,3084.15,5245599,-2.1954,3197.08,3297.47,25.01,3461.68,3104.2,3282.94,1617.82
2023-03-16,TCS,3044.93,3059.31,3042.52,3054.99,4428678,-0.9455,3171.46,3286.98,21.68,3474.79,3065.1,3269.95,1352.96
2023-03-17,TCS,3037.6,3073.21,3037.52,3051.93,2270461,-0.1002,3151.64,3277.41,23.65,3474.66,3033.25,3253.96,692.93
